total_debt_value,current_outstanding_balance,percent_paid_amount,num_distinct_debts,total_multa_value,total_ressarcimento_value,has_ever_been_protested,protest_paid_amount,pge_paid_amount,num_installments,num_cancelled_installments,num_reopened_installments,age_oldest_decision,difference_in_years_decisions
8736669.87,8736669.869999997,0.0,25,192552.53000000003,8544117.339999998,0,0,0.0,0,0,0,17.0,9.0
158559.25999999998,158559.26,0.0,8,66306.33,92252.93,0,0,0.0,0,0,0,18.0,6.0
800.0,800.0,0.0,2,800.0,0.0,0,0,0.0,0,0,0,11.0,0.0
182777.3105,178103.1605,0.025572922520927452,35,182777.3105,0.0,0,0,0.0,0,0,0,15.0,0.0
522971.9241,522630.71410000004,0.0006524442025969172,25,209196.62410000002,313775.3,1,0,0.0,0,0,0,20.0,13.0
377552.99,377552.99,0.0,8,231732.09,145820.9,1,0,0.0,0,0,0,13.0,0.0
1157475.5387,1128109.2221999997,0.025371003980768615,18,907597.3687000002,249878.16999999998,1,0,0.0,48,48,12,13.0,4.0
480654.92,480654.92000000004,0.0,37,155221.63,325433.29000000004,0,0,0.0,0,0,0,23.0,15.0
52739.09,49937.97,0.05311278598094886,15,15039.77,37699.32,1,0,0.0,0,0,0,21.0,13.0
298903.5964,296172.5664,0.00913682549454932,15,200005.9564,98897.64,1,0,0.0,0,0,0,10.0,0.0
129401.21250000001,129401.2125,0.0,12,98215.6625,31185.55,0,0,0.0,0,0,0,14.0,4.0
9400.0,-4113.969999999999,1.4376563829787232,3,9400.0,0.0,0,0,0.0,0,0,0,13.0,2.0
1997708.84,1997708.8399999996,0.0,28,576370.65,1421338.1900000002,0,0,0.0,0,0,0,11.0,9.0
73020.0,73020.0,0.0,1,73020.0,0.0,1,0,0.0,0,0,0,10.0,0.0
275.0,-184.21,1.6698545454545453,5,275.0,0.0,0,0,0.0,0,0,0,17.0,2.0
72167.4387,55180.67869999999,0.23537983758317865,23,72167.4387,0.0,0,0,0.0,0,0,0,10.0,3.0
11382048.518,11382048.518,0.0,19,1019663.7080000001,10362384.81,0,0,0.0,0,0,0,18.0,10.0
4200.0,-6.720000000000255,1.0016,1,4200.0,0.0,0,0,0.0,0,0,0,3.0,0.0
30750.0,30750.0,0.0,2,30750.0,0.0,0,0,0.0,0,0,0,14.0,7.0
16736.137199999997,16176.2372,0.03345455365889328,5,1797.5772,14938.56,0,0,0.0,0,0,0,17.0,14.0
107246.29000000001,107246.29000000001,0.0,6,37156.3,70089.99,0,0,0.0,0,0,0,16.0,0.0
1420.0,1420.0,0.0,2,700.0,720.0,0,0,0.0,0,0,0,14.0,0.0
62050.203199999996,58330.0232,0.059954356442784365,15,39163.7832,22886.42,0,0,0.0,0,0,0,17.0,8.0
54025.0157,48840.665700000005,0.09596202671718984,38,38741.41569999999,15283.6,0,0,0.0,0,0,0,12.0,8.0
9683.34,1852.9699999999993,0.8086435052368294,4,9683.34,0.0,1,6,974.8,3,3,0,11.0,5.0
300125.04,277598.94,0.07505571677724725,2,300125.04,0.0,0,0,0.0,15,15,15,7.0,0.0
8214.4615,5897.3815,0.28207326797989135,6,2034.4615000000001,6180.0,0,0,0.0,0,0,0,15.0,0.0
3000.0,3000.0,0.0,1,0.0,3000.0,0,0,0.0,0,0,0,17.0,0.0
846885.4400000001,362499.9600000001,0.5719610435149294,9,829720.99,17164.45,1,11,0.0,63,63,32,8.0,0.0
1681730.6807,1611188.8507000003,0.041945973162978635,62,1492467.5098,189263.1709,0,0,0.0,0,0,0,15.0,2.0
7803.1323999999995,-1515.6276000000005,1.1942332286967219,8,7803.1323999999995,0.0,0,0,0.0,0,0,0,16.0,8.0
120228.3,120228.3,0.0,5,7661.35,112566.95,0,0,0.0,0,0,0,14.0,2.0
4635127.5173,4610974.5973,0.00521084261648734,156,218669.54729999998,4416457.970000001,0,0,0.0,0,0,0,16.0,3.0
691975.9553,636697.6353,0.07988474104715759,45,254627.21529999998,437348.74,1,8,0.0,37,9,0,14.0,8.0
548937.21,548937.21,0.0,5,278180.79,270756.42,1,0,0.0,0,0,0,8.0,0.0
64663.2,-15302.910000000003,1.2366556248376206,2,64663.19999999998,0.0,0,0,0.0,75,47,0,12.0,0.0
176856.58000000002,176856.58000000002,0.0,14,124262.33,52594.25,0,0,0.0,0,0,0,17.0,6.0
1606706.8281,1605885.7481,0.0005110328689963697,47,301841.74809999997,1304865.08,0,0,0.0,0,0,0,22.0,14.0
82098.6,82098.6,0.0,4,50198.6,31900.0,0,0,0.0,0,0,0,15.0,0.0
100.0,-115.88999999999999,2.1589,1,100.0,0.0,0,0,0.0,0,0,0,15.0,0.0
380733.4298,347480.33979999996,0.08733955938008363,22,380733.42980000004,0.0,1,0,0.0,12,12,12,11.0,2.0
1000.0,-460.51,1.46051,1,1000.0,0.0,0,0,0.0,0,0,0,12.0,0.0
1475947.95,1475947.95,0.0,20,71879.04000000001,1404068.91,0,0,0.0,0,0,0,21.0,14.0
22157.5579,6644.997899999999,0.7001024241935977,15,22157.5579,0.0,0,0,0.0,7,0,0,12.0,5.0
2700.0,-476.5499999999999,1.1764999999999999,1,2700.0,0.0,1,9,0.0,0,0,0,8.0,0.0
683657.4,683657.4,0.0,12,93038.86,590618.54,1,0,0.0,0,0,0,18.0,3.0
142827.8869,140587.8469,0.015683491848957686,8,18643.976899999998,124183.91,0,0,0.0,0,0,0,13.0,3.0
263076.3336,256687.24360000002,0.024286069037720535,14,246691.82360000003,16384.51,0,0,0.0,0,0,0,17.0,4.0
30628.0929,-5882.907099999999,1.1920755274971757,12,24628.09290000001,6000.0,0,0,0.0,14,0,0,13.0,2.0
26509.27,26509.27,0.0,2,0.0,26509.27,0,0,0.0,0,0,0,13.0,0.0
3445070.9220000003,3445070.9220000003,0.0,22,356807.9319999999,3088262.99,1,0,0.0,0,0,0,25.0,20.0
102634.382,93369.94200000001,0.09026643722568527,12,55172.041999999994,47462.34,1,9,0.0,7,7,7,10.0,0.0
407544.409,399722.749,0.01919216612293164,46,371296.999,36247.41,0,0,0.0,0,0,0,10.0,6.0
95287.2345,95287.2345,0.0,22,12012.0645,83275.17,1,0,0.0,0,0,0,23.0,16.0
3361460.148,3361460.1479999996,0.0,28,271599.63800000004,3089860.51,0,0,0.0,0,0,0,16.0,5.0
1033257.83,1033257.8300000002,0.0,33,241749.13,791508.7,1,0,0.0,0,0,0,18.0,10.0
3370483.52,3370371.48,3.3241521382665004e-05,4,307053.05,3063430.47,0,0,0.0,0,0,0,10.0,2.0
630442.66,630442.66,0.0,18,404008.75,226433.91,0,0,0.0,0,0,0,11.0,1.0
3020327.727,3020327.727,0.0,29,213516.62699999998,2806811.1,1,0,0.0,0,0,0,16.0,8.0
22133.2125,17686.572500000002,0.20090350643857055,6,18923.2125,3210.0,0,0,0.0,0,0,0,14.0,2.0
539740.9,539740.9,0.0,14,160051.31,379689.59,1,0,0.0,0,0,0,17.0,6.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,14.0,0.0
3605919.4805,3605919.4805000005,0.0,25,148220.6205,3457698.8600000003,0,0,0.0,0,0,0,16.0,6.0
23372.9254,20152.915399999998,0.13776666569945073,7,13226.95,10145.9754,0,0,2245.45,0,0,0,13.0,0.0
1979.487,-2837.6529999999993,2.4335294952682185,3,400.0,1579.487,0,0,0.0,0,0,0,12.0,0.0
7399.56,7234.35,0.022327003227218915,2,110.0,7289.56,0,0,0.0,0,0,0,15.0,0.0
3574771.3838,3323808.5538,0.07020388244610631,65,471344.14569999994,3103427.2381,1,12,0.0,68,68,53,23.0,15.0
141860.68829999998,126920.8683,0.10531331956042682,33,141860.68829999998,0.0,1,31,0.0,0,0,0,18.0,11.0
80177.63,64529.57000000001,0.19516740517273956,11,59196.61,20981.02,1,0,0.0,23,23,13,10.0,6.0
703122.755,678009.2949999999,0.03571703492941287,80,652712.6649999999,50410.09,0,0,0.0,0,0,0,15.0,2.0
105058.8266,102992.43660000002,0.0196688852034066,8,14148.8266,90910.0,0,0,0.0,0,0,0,17.0,0.0
13401.5376,-238.9524000000002,1.0178302227051916,6,13401.5376,0.0,0,0,0.0,0,0,0,11.0,2.0
4500.0,1497.0,0.6673333333333333,2,4500.0,0.0,0,0,0.0,0,0,0,7.0,0.0
1000.0,1000.0,0.0,1,1000.0,0.0,0,0,0.0,0,0,0,12.0,0.0
399538.042,378109.142,0.053634191860008146,113,390166.112,9371.93,0,0,0.0,0,0,0,13.0,0.0
226814.4186,220349.13859999998,0.028504713412430306,39,85425.4586,141388.96,0,0,0.0,0,0,0,14.0,1.0
3110.0,2994.28,0.037209003215434085,2,3110.0,0.0,0,0,0.0,0,0,0,10.0,5.0
27277.9192,5388.409200000001,0.8024626013262771,12,23277.9192,4000.0,0,0,0.0,21,17,0,15.0,11.0
789571.7649,787821.7649000001,0.002216391312095157,33,452656.97490000003,336914.79,1,0,0.0,3,0,0,17.0,10.0
56999.85,55984.770000000004,0.017808467917020836,14,45014.35,11985.5,1,3,0.0,0,0,0,17.0,8.0
153194.3288,150210.70880000002,0.019476047340467866,28,119838.92879999998,33355.399999999994,1,0,41787.57,0,0,0,13.0,8.0
76640.0,76640.0,0.0,1,76640.0,0.0,0,0,0.0,0,0,0,10.0,0.0
16696.7661,14286.0761,0.14438065344881365,14,3649.5168,13047.2493,0,0,0.0,0,0,0,18.0,2.0
115012.3528,111262.3528,0.032605193344066606,33,113229.5528,1782.8,0,0,0.0,0,0,0,15.0,3.0
20583.0,20583.0,0.0,3,17460.0,3123.0,0,0,0.0,0,0,0,16.0,1.0
197506.1642,196049.7642,0.007373947065901247,8,185615.35,11890.8142,0,0,0.0,0,0,0,24.0,20.0
317382.09,317382.09,0.0,7,76107.35,241274.74,0,0,0.0,0,0,0,15.0,0.0
254621.83,254621.83000000002,0.0,22,179831.76000000004,74790.07,1,0,0.0,0,0,0,13.0,4.0
200.0,200.0,0.0,1,200.0,0.0,0,0,0.0,0,0,0,13.0,0.0
94620.4,94620.4,0.0,15,17303.4,77317.0,0,0,0.0,0,0,0,20.0,9.0
37419.7,37419.7,0.0,19,24810.35,12609.35,0,0,0.0,0,0,0,17.0,8.0
552785.3592,400597.0791999999,0.2753117054696409,63,384345.8549,168439.5043,1,0,0.0,48,28,28,25.0,22.0
1220.5425,863.1424999999999,0.292820610507213,3,1220.5425,0.0,0,0,0.0,0,0,0,11.0,2.0
474800.0,474800.0,0.0,2,474800.0,0.0,1,0,0.0,0,0,0,12.0,0.0
22224.249,5696.019,0.7437025206116077,38,22224.249000000003,0.0,1,0,0.0,0,0,0,25.0,23.0
13630.119999999999,13630.12,0.0,6,7876.71,5753.41,0,0,0.0,0,0,0,13.0,0.0
6396.2,6396.200000000001,0.0,9,3536.02,2860.1800000000003,1,0,0.0,0,0,0,16.0,7.0
84263.61,84263.61,0.0,9,68355.0,15908.61,1,0,0.0,0,0,0,17.0,9.0
75457.0618,72579.33179999999,0.038137318514037344,27,44538.201799999995,30918.859999999997,0,0,0.0,0,0,0,16.0,6.0
130357.7,59459.969999999994,0.5438706727719193,3,79226.28,51131.42,0,0,0.0,23,0,0,16.0,8.0
3505164.844,3505164.844,0.0,15,1088370.844,2416794.0,1,0,0.0,0,0,0,14.0,8.0
1043845.1190000001,1040787.439,0.00292924682440365,25,229503.8,814341.3190000001,1,0,0.0,0,0,0,17.0,12.0
117086.075,117086.075,0.0,7,56858.325,60227.75,1,0,0.0,0,0,0,16.0,4.0
395471.1761,389264.09609999997,0.01569540430534553,27,244437.8861,151033.29,1,0,0.0,0,0,0,16.0,5.0
794237.0034,764044.1734000001,0.038014887081248276,141,765377.0034,28860.0,0,0,0.0,0,0,0,11.0,0.0
1200.0,-747.6600000000001,1.62305,1,1200.0,0.0,0,0,0.0,0,0,0,10.0,0.0
342076.5992,317245.2492,0.07259002825119293,27,339094.3992,2982.2,1,0,0.0,0,0,0,13.0,2.0
794670.25,602445.61,0.24189233207106972,10,794670.2500000001,0.0,1,8,0.0,112,58,20,5.0,1.0
299031.4763,297419.1263,0.0053919073000276,33,40461.1663,258570.31,1,1,0.0,0,0,0,16.0,8.0
11500.0,11500.0,0.0,4,800.0,10700.0,0,0,0.0,0,0,0,16.0,1.0
5076247.82,5076247.82,0.0,37,2866865.5800000005,2209382.2399999998,1,0,0.0,0,0,0,23.0,14.0
351565.31,351565.30999999994,0.0,25,111142.22,240423.09000000003,1,0,0.0,0,0,0,16.0,5.0
7820.0,7820.0,0.0,1,7820.0,0.0,0,0,0.0,0,0,0,14.0,0.0
936909.866,936909.8659999999,0.0,17,450929.25600000005,485980.61000000004,1,0,0.0,0,0,0,14.0,11.0
5296.58,5296.58,0.0,3,1376.14,3920.44,0,0,0.0,0,0,0,12.0,0.0
222167.8313,150237.0513,0.32376775512054057,32,222167.83130000002,0.0,1,0,48714.32,74,60,35,10.0,5.0
4000.0,4000.0,0.0,1,4000.0,0.0,0,0,0.0,0,0,0,5.0,0.0
350498.94,350498.93999999994,0.0,23,123256.62999999999,227242.31,1,0,0.0,0,0,0,18.0,6.0
2935.0,814.8699999999999,0.7223611584327085,12,2935.0,0.0,0,0,0.0,0,0,0,13.0,5.0
775503.9077,759600.6676999999,0.020506975970199876,29,382147.9677,393355.94,1,8,0.0,21,16,0,14.0,4.0
161848.0561,61232.4981,0.6216667683536051,15,161446.0761,401.98,1,3,0.0,42,21,21,15.0,8.0
262793.71,231070.97,0.12071346760925136,9,35373.51,227420.2,0,0,0.0,12,0,0,15.0,4.0
2800.0068,70.74680000000001,0.9747333470761571,4,2800.0068,0.0,0,0,0.0,0,0,0,13.0,0.0
369510.82999999996,364592.11,0.013311436636376803,10,14300.0,355210.82999999996,1,0,0.0,0,0,0,11.0,4.0
817983.7899999999,817983.79,0.0,13,109899.51000000001,708084.2799999999,0,0,0.0,0,0,0,16.0,5.0
279082.5317,262108.15170000005,0.06082207975039665,63,222687.77169999998,56394.759999999995,0,0,0.0,0,0,0,15.0,3.0
2178655.8808999998,2169242.7109000003,0.0043206318549542716,19,1549692.7008999998,628963.18,1,0,0.0,0,0,0,13.0,10.0
1577598.168,1577598.1679999996,0.0,33,372487.97799999994,1205110.19,1,0,0.0,0,0,0,22.0,12.0
62326.508,61014.538000000015,0.021049951972281194,8,56048.24800000001,6278.26,1,0,0.0,0,0,0,13.0,0.0
313575.2995,313575.29949999996,0.0,21,35256.0395,278319.26,1,0,0.0,0,0,0,21.0,11.0
6572.25,6572.25,0.0,5,6239.75,332.5,0,0,0.0,0,0,0,17.0,1.0
701773.1622,699687.7522,0.002971629740673488,33,346716.8202,355056.342,1,3,0.0,0,0,0,16.0,12.0
9971.9244,8734.474400000001,0.12409339966516389,9,7350.584400000001,2621.34,0,0,0.0,0,0,0,14.0,1.0
341494.7275,337080.0575,0.01292749095225782,33,61379.50750000001,280115.22,1,0,0.0,0,0,0,16.0,8.0
7999.97,7999.97,0.0,2,7999.97,0.0,0,0,0.0,0,0,0,12.0,0.0
27446.67,26533.910000000003,0.033255764724828184,2,27446.67,0.0,1,0,0.0,4,4,0,13.0,0.0
4035123.7075,4015935.4074999997,0.004755318892537324,22,55944.777500000004,3979178.9299999997,1,0,0.0,0,0,0,17.0,10.0
15312.2554,13426.5154,0.12315233456725128,8,15312.2554,0.0,0,0,0.0,0,0,0,13.0,3.0
1150.0,-1292.83,2.1242,1,1150.0,0.0,0,0,0.0,0,0,0,15.0,0.0
123264.5728,113145.1728,0.08209495859300135,19,118002.57280000002,5262.0,1,5,0.0,18,13,0,16.0,1.0
1553475.49,1553475.49,0.0,13,331438.8300000001,1222036.66,1,0,0.0,0,0,0,15.0,9.0
4241.4152,739.2252000000001,0.8257126064903998,12,4241.4152,0.0,0,0,0.0,0,0,0,13.0,1.0
59797.425,59797.424999999996,0.0,5,11598.675000000001,48198.75,0,0,0.0,0,0,0,13.0,0.0
110.0,-119.25999999999999,2.084181818181818,1,110.0,0.0,0,0,0.0,0,0,0,16.0,0.0
770.0,770.0,0.0,2,400.0,370.0,0,0,0.0,0,0,0,16.0,0.0
22190.69,22190.69,0.0,2,0.0,22190.69,0,0,0.0,0,0,0,21.0,16.0
410327.23,410327.23000000004,0.0,5,410327.23000000004,0.0,1,0,0.0,0,0,0,8.0,4.0
159683.45,159683.45,0.0,6,78068.67,81614.78,0,0,0.0,0,0,0,15.0,7.0
5064776.39,5064776.39,0.0,29,513894.43000000005,4550881.96,1,0,0.0,0,0,0,14.0,7.0
604442.4099999999,604442.4099999999,0.0,13,178757.4,425685.00999999995,0,0,0.0,0,0,0,15.0,2.0
666725.7264,645395.2764000001,0.03199284076703358,77,536836.3864,129889.34,0,0,0.0,0,0,0,23.0,10.0
248806.31,248806.31,0.0,7,71865.8,176940.51,1,0,0.0,0,0,0,13.0,0.0
100.0,-29.819999999999993,1.2982,1,100.0,0.0,0,0,0.0,0,0,0,12.0,0.0
17232.0,17232.0,0.0,4,1000.0,16232.0,0,0,0.0,0,0,0,19.0,0.0
16125.9982,-606.4618000000002,1.0376077060457565,59,16125.9982,0.0,1,25,2172.21,0,0,0,15.0,7.0
77434.474,72549.994,0.06307888137782146,14,69750.144,7684.33,1,0,0.0,8,8,0,15.0,9.0
146480.75,146480.75,0.0,11,42629.75,103851.0,0,0,0.0,0,0,0,13.0,0.0
293534.29,293534.29000000004,0.0,31,79006.86,214527.43,0,0,0.0,0,0,0,19.0,9.0
101600.0,101600.0,0.0,6,9200.0,92400.0,1,0,0.0,0,0,0,13.0,7.0
74425.5,74425.5,0.0,5,16460.5,57965.0,0,0,0.0,0,0,0,15.0,2.0
410.52,-171.21000000000004,1.4170564162525578,2,300.0,110.52,0,0,0.0,0,0,0,16.0,2.0
2000.0,-28.1400000000001,1.01407,1,2000.0,0.0,0,0,0.0,0,0,0,8.0,0.0
27665.6257,23661.5257,0.1447319516073696,12,27665.625699999997,0.0,0,0,0.0,0,0,0,17.0,2.0
1592909.9894,1432850.7294,0.10048230035916177,111,1563000.8470000003,29909.142399999997,0,0,0.0,72,30,0,18.0,6.0
1201070.2992,1150945.6592,0.04173331072576405,356,724310.5965,476759.70269999997,1,2,0.0,0,0,0,23.0,15.0
8490.3997,8174.8396999999995,0.03716668368392597,10,3513.4897,4976.91,0,0,0.0,0,0,0,18.0,6.0
710888.5917,709629.3117,0.0017714168080663545,40,221162.6017,489725.99000000005,1,0,0.0,0,0,0,17.0,6.0
2753933.9414,2751241.8514,0.0009775434187181118,29,338318.10140000004,2415615.84,1,0,0.0,0,0,0,19.0,11.0
30705.944,13983.524000000001,0.544598791686717,16,10231.914,20474.03,0,0,0.0,0,0,0,21.0,10.0
50852.36,33782.34,0.33567802949558295,7,50852.35999999999,0.0,0,0,0.0,24,24,13,10.0,0.0
104924.1493,72756.61929999999,0.30657889737115074,24,72135.2593,32788.89,1,2,0.0,0,0,0,12.0,0.0
2500.0,2500.0,0.0,1,2500.0,0.0,0,0,0.0,0,0,0,10.0,0.0
297042.8159,286912.3759,0.034104309068395136,35,219748.9559,77293.86,1,4,2707.84,8,8,4,14.0,9.0
7377.6,5149.139999999999,0.3020575797007157,3,1729.6,5648.0,0,0,0.0,0,0,0,15.0,2.0
116059.7394,107638.4494,0.07255995958233213,42,93397.73939999999,22662.0,0,0,0.0,0,0,0,13.0,4.0
1475.0,1475.0,0.0,4,1475.0,0.0,0,0,0.0,0,0,0,17.0,8.0
18535.809999999998,18535.809999999998,0.0,5,4754.42,13781.39,0,0,0.0,0,0,0,14.0,2.0
350054.25,350054.25,0.0,5,350054.25,0.0,1,0,0.0,0,0,0,11.0,7.0
7200.0,6172.46,0.1427138888888889,2,600.0,6600.0,0,0,0.0,0,0,0,11.0,0.0
80561.2542,79999.73419999999,0.006970100026074321,5,80561.2542,0.0,0,0,0.0,0,0,0,13.0,4.0
40400.54,33308.67999999999,0.17553874279898232,7,40400.54000000001,0.0,1,8,1039.68,18,18,0,10.0,1.0
103242.5291,101612.05909999998,0.015792619710243035,6,33107.52910000001,70135.0,0,0,0.0,0,0,0,13.0,4.0
624611.3121,603511.9721,0.03377995177362719,64,624229.0621,382.25,0,0,0.0,0,0,0,17.0,0.0
41963.0079,37632.30789999999,0.10320280210418378,20,17560.06,24402.947900000003,0,0,0.0,0,0,0,15.0,3.0
324352.5758,308991.7558,0.0473584030036243,18,310559.3458,13793.230000000001,1,4,4499.25,2,2,0,15.0,6.0
1366811.5257,1362115.0257,0.0034360992073100426,39,600959.6657,765851.86,0,0,0.0,0,0,0,16.0,12.0
11051.47,11051.47,0.0,5,10937.16,114.31,1,0,0.0,0,0,0,14.0,9.0
390147.27,390147.27,0.0,5,389620.0,527.27,1,0,0.0,0,0,0,13.0,0.0
268516.2933,252941.10330000002,0.05800463654769214,59,242016.2933,26500.0,1,0,0.0,0,0,0,15.0,4.0
3531747.004,3531747.0039999997,0.0,40,378365.204,3153381.8,1,0,0.0,0,0,0,21.0,13.0
142275.1445,117000.0345,0.17764951206920054,45,72422.7545,69852.39,1,2,0.0,0,0,0,16.0,11.0
701442.22,701442.22,0.0,11,118566.4,582875.8200000001,1,0,0.0,0,0,0,15.0,7.0
1000.0,1000.0,0.0,1,1000.0,0.0,0,0,0.0,0,0,0,12.0,0.0
600.0,-159.77999999999997,1.2663,1,600.0,0.0,1,2,0.0,0,0,0,9.0,0.0
6965.4418,-2055.5181999999995,1.295102343687661,64,6965.4418,0.0,1,12,0.0,0,0,0,19.0,11.0
71332.2,62169.119999999995,0.12845643341997023,4,6164.1,65168.1,1,3,0.0,0,0,0,16.0,0.0
119080.0,117741.70999999999,0.011238579106483036,2,119080.0,0.0,1,0,0.0,0,0,0,15.0,2.0
906213.9400000001,904737.4999999999,0.0016292400004352173,18,134131.86000000002,772082.08,1,0,0.0,0,0,0,18.0,5.0
254676.649,254308.64899999998,0.0014449695386089365,17,142654.228,112022.421,1,0,0.0,0,0,0,16.0,9.0
7987417.8654,7977154.6054,0.0012849283927486156,81,3960986.9154000003,4026430.9499999997,1,0,0.0,0,0,0,15.0,12.0
243773.06,140162.03999999998,0.42503064120374917,9,243773.06,0.0,1,9,0.0,19,19,0,12.0,10.0
217906.674,217906.67400000003,0.0,20,105782.52399999999,112124.15,1,0,0.0,0,0,0,16.0,10.0
699093.5194999999,699093.5194999999,0.0,17,166625.9495,532467.5700000001,0,0,0.0,0,0,0,18.0,11.0
37369.1711,24219.5911,0.35188310612541246,30,29869.1711,7500.0,0,0,0.0,0,0,0,17.0,5.0
6000.0,-2439.5399999999995,1.4065899999999998,1,6000.0,0.0,0,0,0.0,0,0,0,7.0,0.0
4300.0,-18.5,1.0043023255813954,1,4300.0,0.0,0,0,0.0,0,0,0,9.0,0.0
396309.81,396309.81000000006,0.0,12,186899.99000000002,209409.82,1,0,0.0,0,0,0,12.0,5.0
62427.79,55339.21000000001,0.11354846935955928,87,58160.42,4267.37,1,9,0.0,0,0,0,17.0,11.0
1150003.873,1150003.873,0.0,21,171138.393,978865.48,1,0,0.0,0,0,0,17.0,9.0
900.0,900.0,0.0,2,900.0,0.0,0,0,0.0,0,0,0,11.0,0.0
18109.8,18109.8,0.0,2,1000.0,17109.8,0,0,0.0,0,0,0,12.0,0.0
663240.81,387639.54000000004,0.4155372616470932,8,663240.8099999998,0.0,1,0,0.0,95,95,49,7.0,0.0
806008.253,806008.253,0.0,16,160885.003,645123.25,1,0,0.0,0,0,0,16.0,0.0
162913.31999999998,162913.32,0.0,13,90559.02,72354.29999999999,1,0,0.0,0,0,0,12.0,7.0
733584.6,733584.6000000001,0.0,8,335429.19,398155.41,0,0,0.0,0,0,0,15.0,9.0
300.0,300.0,0.0,1,300.0,0.0,0,0,0.0,0,0,0,13.0,0.0
275066.68,275066.68,0.0,15,175650.0,99416.68,1,0,0.0,0,0,0,16.0,8.0
33407.9902,27832.8502,0.16688043688422777,18,33407.9902,0.0,1,7,0.0,0,0,0,15.0,4.0
140500.0,103078.55,0.2663448398576512,7,137475.0,3025.0,0,0,0.0,35,20,10,9.0,0.0
10214.0,10214.0,0.0,3,4468.0,5746.0,0,0,0.0,0,0,0,12.0,0.0
303218.032,303218.032,0.0,27,126273.122,176944.91,1,0,0.0,0,0,0,20.0,8.0
5001274.706,5001274.705999999,0.0,23,735084.5059999999,4266190.2,0,0,0.0,0,0,0,17.0,4.0
16551.2935,12395.1335,0.25110786658456635,2,16551.2935,0.0,0,0,0.0,0,0,0,13.0,0.0
9870.7,9870.7,0.0,2,4500.0,5370.7,0,0,0.0,3,3,0,15.0,0.0
400.0,400.0,0.0,1,400.0,0.0,0,0,0.0,0,0,0,17.0,0.0
9384.0,4861.24,0.4819650468883206,3,4824.0,4560.0,0,0,0.0,0,0,0,8.0,0.0
47463.9079,41161.26789999999,0.13278805473158267,54,37639.8477,9824.060200000002,1,0,0.0,0,0,0,16.0,1.0
624295.99,444717.28,0.28764994950552214,28,557619.54,66676.45,1,0,0.0,181,174,42,14.0,7.0
32989.771,29040.020999999997,0.1197265055280317,7,11734.161,21255.61,0,0,4296.66,0,0,0,17.0,5.0
80039.2334,74042.6134,0.07492100742684026,10,75072.0034,4967.23,0,0,0.0,0,0,0,15.0,13.0
10299.480000000001,7263.09,0.29481002924419486,3,2966.58,7332.900000000001,0,0,0.0,0,0,0,9.0,0.0
95478.15,95478.15,0.0,8,50117.0,45361.15,0,0,0.0,0,0,0,15.0,4.0
24000.0,24000.0,0.0,1,24000.0,0.0,0,0,0.0,0,0,0,5.0,0.0
68667.7862,-23653.483799999995,1.344462594601601,9,58641.18679999999,10026.599400000001,0,0,0.0,15,0,0,15.0,6.0
2168.32,2168.32,0.0,4,2043.66,124.66,0,0,0.0,0,0,0,14.0,4.0
279318.6,279318.6,0.0,10,156028.27999999997,123290.31999999999,1,0,0.0,0,0,0,10.0,1.0
1229046.8004,1189780.9504,0.03194821384118222,192,1013779.0404,215267.76,1,3,0.0,0,0,0,24.0,22.0
1353.3,1353.3,0.0,3,1312.3,41.0,0,0,0.0,0,0,0,13.0,0.0
66372.68000000001,66372.68000000001,0.0,2,52102.8,14269.88,0,0,0.0,0,0,0,10.0,0.0
73673.5334,71976.9234,0.023028758384486554,10,62893.5334,10780.0,1,0,0.0,0,0,0,13.0,5.0
7406.1900000000005,7406.1900000000005,0.0,3,1127.8400000000001,6278.35,0,0,0.0,0,0,0,9.0,0.0
1215248.6672,1195044.5672,0.016625486244351423,53,1129625.6672,85623.0,1,0,0.0,0,0,0,17.0,10.0
500.0,500.0,0.0,1,500.0,0.0,0,0,0.0,0,0,0,10.0,0.0
107256.59999999999,107256.6,0.0,10,98898.84000000001,8357.76,1,0,0.0,0,0,0,15.0,12.0
970641.7269,964667.7269,0.00615469110222527,19,453829.4969,516812.23,1,0,0.0,0,0,0,12.0,8.0
188028.8,188028.8,0.0,6,188028.8,0.0,1,0,0.0,0,0,0,11.0,0.0
4030.0,4030.0,0.0,1,4030.0,0.0,0,0,0.0,0,0,0,13.0,0.0
121393.12,121393.12,0.0,9,50600.78,70792.34,1,0,0.0,0,0,0,17.0,3.0
11021.4,11021.4,0.0,2,300.0,10721.4,0,0,0.0,0,0,0,14.0,0.0
4715.66,4715.66,0.0,1,0.0,4715.66,0,0,0.0,0,0,0,9.0,0.0
230876.13929999998,204706.0393,0.11335125439703679,19,57803.340000000004,173072.79929999998,1,4,0.0,0,0,0,17.0,12.0
26488.0,26488.0,0.0,2,2408.0,24080.0,0,0,0.0,0,0,0,8.0,0.0
273248.456,273248.456,0.0,9,89849.736,183398.72,1,0,0.0,0,0,0,12.0,0.0
496943.78,496943.77999999997,0.0,10,102030.88,394912.9,0,0,0.0,0,0,0,9.0,5.0
122070.364,122070.36400000002,0.0,7,100835.644,21234.72,1,0,0.0,0,0,0,10.0,0.0
31263.9,31263.9,0.0,2,8597.6,22666.3,0,0,0.0,0,0,0,16.0,3.0
